#Gene	TotalClinvarVariants	PLpMissense	BenignMissense	PLpNullVariants	PLpNonNullVariants
XPO6:23214	12	0	11	0	0
NRG3:10718	29	0	21	0	0
DENND2D:79961	13	0	12	0	0
PRPH:5630|TROAP-AS1:101927267	50	0	22	1	0
RPA3:6119	3	0	3	0	0
POU2AF1:5450	12	0	6	0	0
NDUFAF8:284184	14	1	3	3	1
ZNF20:7568|ZNF625-ZNF20:100529855	8	0	8	0	0
ZNF780A:284323	20	0	19	0	0
TKFC:26007	26	2	19	0	2
ARF6:382	3	0	1	0	0
TMUB1:83590|LOC121740704:121740704	1	0	1	0	0
OR10A2:341276	13	0	13	0	0
TBXAS1:6916	209	4	102	3	4
RAD54L2:23132	29	0	23	0	0
SMO:6608	112	10	38	2	10
TLCD3A:79850	1	0	1	0	0
RAB12:201475	3	0	3	0	0
PLPPR1:54886	7	0	7	0	0
IGSF1:3547	96	3	49	11	3
GOLGA6B:55889	23	0	22	0	0
TMCC2:9911	21	0	17	0	0
MAGT1:84061	164	1	47	22	5
GPX1:2876	15	0	10	0	0
MAX:4149|LOC100506321:100506321	54	0	19	6	0
DPH6-DT:100507466	1	0	0	0	0
NRCAM:4897	53	5	32	3	7
CTRC:11330	439	1	217	13	1
KRTAP5-AS1:338651|KRTAP5-2:440021	5	0	5	0	0
PUS1:80324	430	5	106	26	5
TPRG1:285386	9	0	9	0	0
MEF2D:4209	6	0	5	0	0
TSC22D2:9819	23	0	23	0	0
TBP:6908	10	0	5	0	0
VARS2:57176	395	6	151	17	7
LRRC55:219527	9	0	9	0	0
PLAAT1:57110|ATP13A5:344905	5	0	4	0	0
TMEM11:8834	7	0	5	0	0
KMT2B:9757	1134	23	522	66	27
LIPH:200879	53	2	16	5	3
ZFYVE19:84936	16	1	9	5	1
AIG1:51390	6	0	6	0	0
PPFIBP2:8495	37	0	35	0	0
POMP:51371	84	0	31	4	1
C3AR1:719	18	0	16	1	0
DGKE:8526	157	4	48	24	5
SIGLECL1:284369	7	0	7	0	0
RASD1:51655	4	0	4	0	0
EHD2:30846	12	0	12	0	0
KRTAP20-3:337985	2	0	2	0	0
CFAP418:157657	155	2	47	10	3
UQCRH:7388	1	0	0	0	1
INHBE:83729	10	0	10	0	0
OR1M1:125963	7	0	7	0	0
CHGB:1114	23	0	22	0	0
WNT7A:7476	73	5	19	0	5
ABCB1:5243	622	2	123	0	2
PSMD2:5708	15	0	13	0	0
IMPDH2:3615	15	2	9	0	3
FIS1:51024	8	0	6	0	0
FRY:10129	97	0	53	0	0
TMEM184B:25829	6	0	6	0	0
DNAJC27:51277	5	0	5	0	0
GDPD5:81544	24	0	22	0	0
GNL1:2794	9	0	9	0	0
C16orf46:123775	4	0	4	0	0
MYADM:91663	9	0	9	0	0
NRXN2:9379	146	0	80	0	0
PAN3:255967	12	0	11	0	0
ZNF555:148254	13	0	13	0	0
CFAP65:255101	29	1	20	5	0
CALCOCO1:57658	19	0	19	0	0
PGK2:5232	11	0	11	0	0
LRFN3:79414	24	0	24	0	0
THOC7:80145|C3orf49:132200	9	0	9	0	0
ZNF574:64763	21	0	21	0	0
PRDX4:10549	8	0	8	0	0
AGAP4:119016	34	0	34	0	0
KRT34:3885	13	0	12	0	0
CLEC4A:50856	9	0	8	0	0
MUTYH:4595|TOE1:114034	112	0	41	4	1
SLC25A17:10478	9	0	9	0	0
RPL14:9045	6	0	4	0	0
TBX5:6910	539	23	167	116	31
RAP1B:5908	21	1	1	0	1
TMEM50B:757	3	0	2	0	0
IRX1:79192	19	0	14	0	0
CCL26:10344	4	0	3	0	0
CDH12:1010	40	0	23	0	0
DCP1A:55802	10	0	10	0	0
CNBP:7555	4	0	3	0	0
ECM1:1893	84	2	22	13	5
RNF38:152006	13	0	13	0	0
KPRP:448834	19	0	19	0	0
CDH6:1004	7	0	7	0	0
DNAJC3:5611	33	0	12	8	0
CEP290:80184|C12orf29:91298	81	0	22	10	2
FCSK:197258	296	1	156	2	1
PRKCA:5578	18	0	5	0	0
SLC17A3:10786	17	0	14	0	0
ZNF846:162993	15	0	15	0	0
PLTP:5360|CTSA:5476	2	0	0	0	0
LOC100422781:100422781	1	0	1	0	0
NLGN4X:57502	166	1	95	2	1
SPEG:10290	780	0	391	5	1
NISCH:11188	37	0	29	0	0
NDUFV2:4729	53	0	13	3	1
HCK:3055	16	0	14	1	0
DDB1:1642	27	4	16	0	4
APOC4:346|APOC4-APOC2:100533990	5	0	5	0	0
GPHN:10243|VTI1B:10490	7	0	5	0	0
PRAMEF2:65122	23	0	22	0	0
NRDC:4898	10	0	7	0	0
KLHL21:9903	10	0	10	0	0
ANO10:55129	205	3	72	21	5
TP53I13:90313|ABHD15:116236	2	0	2	0	0
IQCJ:654502|IQCJ-SCHIP1:100505385	6	0	5	0	0
ANKRD46:157567	3	0	3	0	0
LRRC74B:400891	1	0	0	0	0
THPO:7066	100	5	43	6	4
SNRPC:6631	1	0	1	0	0
LRRIQ3:127255	23	0	21	0	0
ARHGEF35:445328	17	0	17	0	0
CAT:847	36	0	12	3	1
AGXT:189	624	82	91	108	95
CAPS2:84698|GLIPR1L1:256710	6	0	5	0	0
SNAPIN:23557	1	1	0	0	1
BEAN1:146227	5	0	3	0	0
CACNA2D3:55799	28	0	23	0	0
AMMECR1:9949	27	1	8	6	1
PGM3:5238	272	4	117	21	4
PDK2:5164	9	0	6	0	0
TRIP12:9320	223	5	108	47	13
FETUB:26998|HRG-AS1:105374258	8	0	5	0	0
CES2:8824	12	0	6	0	0
AUTS2:26053	607	9	264	45	10
CYP26B1:56603	85	4	39	1	4
TBC1D22B:55633	8	0	8	0	0
RHOQ:23433|RHOQ-AS1:100506142	1	0	1	0	0
TMEM59:9528	7	0	6	0	0
MROH5:389690	60	0	57	0	0
RHPN1:114822	25	0	23	0	0
IRS2:8660	49	0	34	0	0
ENTREP2:23359	2	0	2	0	0
TMEM223:79064	14	0	14	0	0
GNGT2:2793	1	0	0	0	0
PDE9A:5152	24	0	23	0	0
PLSCR5:389158	8	0	7	0	0
USP12:219333	1	0	1	0	0
NAV1:89796	7	0	4	0	0
SMIM20:389203	3	0	3	0	0
ADAM30:11085	20	0	20	0	0
PAXIP1:22976|PAXIP1-AS2:100132707	1	0	1	0	0
RNASEH2C:84153	239	4	126	2	3
TAF5L:27097	16	0	15	0	0
MEOX1:4222	77	1	44	3	0
DDX27:55661	15	0	12	0	0
MMP10:4319	16	0	11	0	0
TMED7:51014|TMED7-TICAM2:100302736|TICAM2-AS1:101927100	17	0	6	0	0
VCX3A:51481|LOC106029240:106029240	23	0	23	0	0
CGA:1081	3	0	0	0	0
LIPT2:387787	44	0	31	0	0
SEC11A:23478	2	0	2	0	0
ALPL:249	888	103	226	76	108
CEP104:9731	381	0	122	22	0
SHISA5:51246	7	0	7	0	0
LOX:4015|SRFBP1:153443	307	3	142	25	4
STX1A:6804	10	3	2	3	3
LCNL1:401562	2	0	2	0	0
WSB2:55884	7	0	6	0	0
RTL1:388015|MIR432:574451	1	0	1	0	0
TRAP1:10131	133	0	62	0	0
EIF3G:8666	7	0	5	0	0
STK32C:282974	12	0	9	0	0
VAMP7:6845	4	0	3	0	0
FAM89A:375061|MIR1182:100302132	1	0	1	0	0
CWF19L2:143884	26	0	25	0	0
CRLS1:54675	10	0	8	0	0
U2SURP:23350	8	0	7	0	0
TMEM248:55069	4	0	4	0	0
PBK:55872	4	0	2	0	0
POU5F1:5460	4	0	4	0	0
ZNF784:147808	10	0	10	0	0
MID1IP1:58526	3	0	3	0	0
HACD2:201562	6	0	6	0	0
OSBPL3:26031	25	0	23	0	0
ARL17B:100506084	2	0	1	0	0
TEAD2:8463	12	0	12	0	0
HOXD3:3232	13	0	11	0	0
PRSS38:339501	21	0	14	0	0
LRP4:4038|LRP4-AS1:100507401	271	0	124	0	2
CPPED1:55313	13	0	13	0	0
NCLN:56926	19	0	15	1	0
TRDN:10345|TRDN-AS1:101927990	33	0	16	0	0
TLDC2:140711	8	0	8	0	0
PLS1:5357	56	0	27	0	0
AARD:441376	3	0	2	0	0
EXOC3L4:91828	31	0	30	0	0
MAFB:9935	134	12	37	4	12
RGS5:8490|RGS5-AS1:101928404	2	0	1	0	0
BUD31:8896	1	0	1	0	0
WTIP:126374	14	0	14	0	0
LILRB1:10859	29	0	29	0	0
CCDC115:84317	37	2	13	1	2
IL6:3569	4	0	3	0	0
TSC1:7248	3911	18	1569	434	43
ZSCAN32:54925	21	0	21	0	0
TEKT3:64518	19	0	18	0	0
HSPA5:3309	7	0	4	0	0
RUFY4:285180	22	0	22	0	0
HSPA1L:3305	30	0	24	0	0
RCN3:57333	14	0	14	0	0
MPV17:4358|UCN:7349	1	1	0	1	0
TMEM127:55654	733	2	345	50	4
PTPRG:5793|PTPRG-AS1:100506994	22	0	22	0	0
ABTB2:25841	36	0	36	0	0
GK:2710	50	2	10	7	3
AGAP11:119385	2	0	0	0	0
CEP78:84131	500	1	245	38	3
UQCRC2:7385	17	0	4	0	0
SMCO1:255798	7	0	7	0	0
DYNC1LI1:51143	12	0	11	0	0
CENATAC:338657	1	0	1	0	0
FCRL3:115352	26	0	22	0	0
SLCO1A2:6579	6	0	4	0	0
GOLGA5:9950	11	0	10	0	0
USHBP1:83878	25	0	25	0	0
ZNF689:115509	10	0	10	0	0
TMEM68:137695	2	0	2	0	0
CLN8:2055	475	17	224	28	17
OPN1SW:611|CALU:813	26	0	15	0	0
MRPL46:26589	14	0	13	0	0
SLCO3A1:28232	15	0	12	0	0
GNG3:2785|BSCL2:26580|HNRNPUL2-BSCL2:100534595	18	0	5	1	1
BLTP2:9703|SPAG5-AS1:100506436	1	0	1	0	0
TBPL1:9519	1	0	1	0	0
RPS9:6203	1	0	1	0	0
INHA:3623	14	0	9	0	0
SYDE1:85360	19	0	17	0	0
C10orf120:399814	2	0	2	0	0
ZNF148:7707	43	3	17	12	3
CCDC24:149473	9	0	8	0	0
ZNF644:84146	60	2	47	0	3
RIIAD1:284485	2	0	2	0	0
UGT2B15:7366	20	0	18	0	0
TXNDC5:81567|BLOC1S5-TXNDC5:100526836	21	0	21	0	0
ANKMY1:51281|DUSP28:285193	5	0	5	0	0
PTGS2:5743	17	0	5	0	0
FBXL17:64839	29	0	25	0	0
FRA10AC1:118924	8	0	4	4	0
CXCL6:6372	3	0	2	0	0
TRIML1:339976	9	0	9	0	0
TWNK:56652	411	32	190	21	31
SORL1:6653|LOC105369535:105369535	11	0	5	0	0
TSPAN4:7106	6	0	6	0	0
ADGRG6:57211	116	1	63	4	1
TPX2:22974	22	0	19	0	0
BCAR3:8412|BCAR3-AS1:100129046	2	0	2	0	0
CLDND1:56650	6	0	6	0	0
PPAN:56342|PPAN-P2RY11:692312	2	0	1	0	0
CYB5D2:124936	10	0	10	0	0
IREB2:3658	143	0	70	2	0
MOSPD2:158747	6	0	4	0	0
PAX1:5075	323	2	182	11	3
ZNF835:90485	19	0	19	0	0
PLCB3:5331	26	1	20	0	1
TRAPPC2:6399	72	0	2	6	0
MRPL30:51263	5	0	5	0	0
HSPBAP1:79663	12	0	11	0	0
TCF21:6943	8	0	5	0	0
AMT:275	498	16	160	45	24
NUBPL:80224|NUBPL-DT:105370437	2	0	0	0	0
TGFBR3L:100507588	9	0	8	0	0
BICRAL:23506	2	0	1	0	0
SAGE1:55511	24	0	23	0	0
CUZD1:50624|FAM24B-CUZD1:100533195	11	0	9	0	0
SELENOI:85465	17	1	2	1	1
SMOX:54498	8	0	5	0	0
TCEA3:6920	11	0	11	0	0
NPR2:4882|SPAG8:26206	71	5	32	5	5
ZNF560:147741	31	0	30	0	0
OTUD4:54726	28	0	27	0	0
ZFP3:124961	10	0	10	0	0
SYT7:9066	7	0	7	0	0
B3GNT9:84752	11	0	11	0	0
VRK2:7444	8	0	6	0	0
PPP2R1A:5518	313	10	113	2	8
EPCAM:4072	488	1	218	18	4
SEPTIN5:5413	1	0	0	0	0
USP13:8975	23	0	20	0	0
MAST1:22983|MIR6794:102466196	2	0	0	0	0
CRLF1:9244	102	3	35	12	4
ZNF691:51058	13	0	13	0	0
ZNF600:162966	37	0	33	0	0
ITGB1BP1:9270	4	0	4	0	0
POLD4:57804|LOC100130987:100130987	4	0	4	0	0
PDS5A:23244	16	0	11	0	0
LPCAT2:54947|CAPNS2:84290	4	0	4	0	0
C22orf15:150248	3	0	3	0	0
DNAAF6:139212	40	1	14	5	1
MT-TL2:4568	24	0	0	0	6
PRKAG2:51422|PRKAG2-AS1:100505483	8	0	0	0	0
EMSY:56946	13	0	8	0	0
TYROBP:7305	90	2	38	3	2
TRIM27:5987	8	0	8	0	0
SLC26A8:116369	56	4	27	1	4
CYFIP2:26999	443	15	125	0	15
PHLDB3:653583	30	0	26	0	0
PHC1:1911	73	0	38	1	0
MAPRE2:10982	23	4	4	2	4
CDK18:5129	14	0	14	0	0
PRG2:5553	11	0	10	0	0
PPP1R7:5510	6	0	5	0	0
UBE2K:3093	1	0	1	0	0
CENPB:1059	5	0	5	0	0
MYBL2:4605	19	0	17	0	0
MCFD2:90411	144	4	8	6	5
ABHD18:80167|MFSD8:256471	5	0	0	0	0
XPNPEP3:63929	260	0	54	7	1
NUCB1:4924	11	0	11	0	0
GPHN:10243	548	3	201	21	5
NEK9:91754	87	5	30	10	7
SCP2:6342	376	0	131	17	0
MRPS34:65993	35	1	13	1	2
PGAM2:5224|DBNL:28988	141	1	73	6	1
FOXJ1:2302|RNF157-AS1:100507218	1	0	0	0	0
LY86:9450|LY86-AS1:285780	2	0	1	0	0
KHDC1L:100129128|LOC122539213:122539213	4	0	4	0	0
MTBP:27085	24	0	19	0	0
ZNF629:23361	15	0	15	0	0
RNF126:55658	18	0	18	0	0
FTHL17:53940	2	0	2	0	0
JMJD4:65094|SNAP47:116841|LOC100130093:100130093	13	0	12	0	0
CYP7A1:1581|LOC110596866:110596866	8	0	2	0	0
CCN2:1490	6	0	2	0	0
MGAT1:4245	22	0	15	0	0
PENK:5179|PENK-AS1:101929415	4	0	3	0	0
DNM1:1759	618	31	191	10	32
OR51B5:282763	9	0	9	0	0
QDPR:5860	253	12	70	19	14
EIF4EBP3:8637|ANKHD1-EIF4EBP3:404734	5	0	4	0	0
METTL8:79828	8	0	7	0	0
AMD1:262|CDK19:23097	7	5	2	0	5
NCAM1:4684|LOC101928847:101928847	1	0	1	0	0
NKX2-4:644524	8	0	7	0	0
CCDC134:79879	6	0	5	1	0
GNA12:2768	4	0	4	0	0
KCTD13:253980	5	0	5	0	0
PRKCE:5581	13	1	8	0	1
TNNI3K:51086|FPGT-TNNI3K:100526835|LRRC53:105378803	73	0	35	0	0
KIF2A:3796	391	4	108	1	5
OR5A1:219982	9	0	9	0	0
PAWR:5074	11	0	10	0	0
CDC45:8318	251	3	87	8	5
TRIL:9865	22	0	22	0	0
TEX37:200523	7	0	7	0	0
NXF3:56000	7	0	6	0	0
MID2:11043|LOC101928335:101928335	26	2	12	3	2
SRY:6736	46	17	9	14	17
LBP:3929	18	0	13	0	0
LRPAP1:4043	37	0	20	5	0
CRP:1401	11	0	6	0	0
GALK2:2585	6	0	6	0	0
CLDN19:149461	145	5	47	4	7
FRA10AC1:118924|FRA10A:109280162	1	0	0	0	1
IFNAR1:3454	220	0	110	14	1
ZC3H7B:23264	15	0	15	0	0
FMR1NB:158521	3	0	3	0	0
MAGEA3:4102	22	0	17	0	0
DLC1:10395	259	1	143	0	1
LGR6:59352	35	0	31	0	0
TMPRSS11E:28983	11	0	10	0	0
LSM12:124801	2	0	2	0	0
MUC7:4589	10	0	9	0	0
LAMP5:24141	9	0	9	0	0
PFDN6:10471	1	0	0	0	0
MLLT11:10962	3	0	1	0	0
XRN1:54464	26	0	24	0	0
PANK3:79646	4	0	3	0	0
SLC22A18:5002|SLC22A18AS:5003	3	0	2	0	0
CERS5:91012	12	0	11	0	0
SPTBN5:51332	179	0	161	0	0
MARCHF6:10299	3	0	1	0	1
CRPPA:729920	518	6	161	22	8
GRWD1:83743	16	0	16	0	0
CHCHD5:84269	3	0	3	0	0
PCMTD1:115294	1	0	1	0	0
AKAIN1:642597	2	0	2	0	0
CFAP97:57587	23	0	20	0	0
ERCC1:2067	111	1	26	9	2
DDX1:1653	18	0	16	0	0
TRIM73:375593	5	0	5	0	0
TBC1D8B:54885	93	4	51	2	4
ZNF773:374928	14	0	14	0	0
ERICH6:131831|ERICH6-AS1:101928085	4	0	4	0	0
GJC3:349149	8	0	7	0	0
LCN1:3933	7	0	6	0	0
B3GAT3:26229	198	8	88	7	9
P2RY11:5032|PPAN:56342|PPAN-P2RY11:692312	2	0	1	0	0
RBM34:23029	11	0	10	0	0
SPEF2:79925	141	0	62	7	1
BABAM2:9577	1	0	1	0	0
FRMPD2:143162	34	0	31	0	0
DYRK1B:9149	66	2	32	0	2
LIM2:3982	45	2	12	0	3
NCOR2:9612	96	1	89	0	1
LRRIQ4:344657	19	0	19	0	0
IKBKB:3551	368	1	152	13	1
CNGB1:1258	1129	9	471	92	16
AGO2:27161	51	8	21	1	8
RMND1:55005	226	6	61	21	9
TSGA10:80705|C2orf15:150590	2	0	2	0	0
TMEM43:79188|XPC:7508	21	0	1	0	0
CPLX1:10815	55	0	22	2	0
WDFY4:57705|LRRC18:474354	9	0	9	0	0
RASSF10:644943	14	0	14	0	0
SPAG4:6676	7	0	6	0	0
FAM72B:653820	5	0	5	0	0
FEM1C:56929	8	0	7	0	0
ILDR2:387597	17	1	15	0	1
TRPV5:56302	29	0	21	0	0
OPRL1:4987	7	0	4	0	0
GPD1:2819	84	0	38	6	1
EFHD2:79180	2	0	2	0	0
ADORA3:140|TMIGD3:57413	8	0	7	0	0
WDR47:22911	9	0	9	0	0
ZNF667:63934	5	0	5	0	0
ERC2:26059	17	0	16	0	0
INS:3630|TH:7054|INS-IGF2:723961	7	0	2	0	0
TCP10L:140290|CFAP298-TCP10L:110091775	3	0	2	0	0
CPSF3:51692	8	2	5	0	2
IDNK:414328	6	0	5	0	0
ZP4:57829	25	0	23	0	0
LRWD1:222229	23	0	21	0	0
OR10H1:26539	22	0	15	0	0
DONSON:29980	175	8	72	16	10
TSPAN1:10103	8	0	5	0	0
FUOM:282969	6	0	6	0	0
OXER1:165140	25	0	23	0	0
MANSC4:100287284	7	0	7	0	0
CABIN1:23523	112	0	74	0	0
CDR1:1038|LINC00632:286411	5	0	0	0	0
FAM131B:9715	15	0	14	0	0
GPHN:10243|TMEM229B:161145	1	0	1	0	0
NYX:60506	319	9	183	23	10
WDR93:56964	11	1	8	0	1
FABP6:2172	7	0	6	0	0
VWA3B:200403	78	1	52	1	1
HK3:3101	36	0	32	0	0
EMC7:56851	5	0	4	0	0
ZNF493:284443	19	0	19	0	0
DECR1:1666	18	0	14	0	0
GNAI2:2771	10	4	4	0	4
GSK3B:2932	24	0	2	0	0
FRMPD1:22844	53	0	47	0	0
MED16:10025	58	0	51	0	0
HSPB1:3315	307	17	153	8	17
PLN:5350|CEP85L:387119	124	1	36	6	1
FAM120C:54954	14	0	11	0	0
RSU1:6251	10	0	7	0	0
PYHIN1:149628	16	0	15	0	0
CACNG4:27092	9	0	9	0	0
ZNF337:26152|ZNF337-AS1:102724826	21	0	21	0	0
PLTP:5360	74	0	40	0	0
ZNF566:84924	5	0	5	0	0
CUL4B:8450	220	8	68	27	12
COL16A1:1307|PEF1-AS1:107985471	3	0	3	0	0
TPRG1:285386|TPRG1-AS2:100874027	2	0	2	0	0
SGCZ:137868	12	0	12	0	0
IL15RA:3601	10	0	8	0	0
ARL16:339231	4	0	4	0	0
SNTG1:54212	7	0	4	0	0
BPHL:670	9	0	7	0	0
KRBOX4:55634	4	0	3	0	0
ARHGAP32:9743	82	0	60	0	0
ARMC8:25852|NME9:347736	3	0	3	0	0
BCDIN3D:144233|BCDIN3D-AS1:100286844	7	0	7	0	0
EPHA8:2046	49	0	43	0	0
KCNJ2:3759|KCNJ2-AS1:400617	1	0	0	0	0
OR13D1:286365	9	0	9	0	0
SPIRE2:84501	36	0	35	0	0
SUPT20H:55578	10	0	8	0	0
TTYH2:94015	19	0	19	0	0
ETV3:2117	13	0	13	0	0
OR10W1:81341	7	0	7	0	0
HOXC4:3221|LOC117038775:117038775	1	0	1	0	0
HOXA2:3199	53	1	19	3	1
ANKK1:255239	41	0	32	0	0
OR5AC2:81050	10	0	9	0	0
CPSF2:53981	12	0	11	0	0
PICALM:8301	50	0	8	0	0
URM1:81605	4	0	4	0	0
ZBED4:9889|ALG12:79087	48	0	42	1	0
TRMT44:152992	26	0	26	0	0
BARX1:56033	6	0	6	0	0
ITGAL:3683	24	0	19	0	0
MTF1:4520	22	0	17	0	0
ZNF341:84905|ZNF341-AS1:101929746	145	0	81	1	0
GMPR2:51292	9	0	9	0	0
SAMD15:161394	13	0	13	0	0
RANBP17:64901|LOC110120747:110120747	1	0	0	0	0
CCDC33:80125	19	0	18	0	0
BATF2:116071	6	0	6	0	0
EPHA1:2041|LOC121201616:121201616	3	0	2	0	0
RTL1:388015|MIR431:574038	2	0	0	0	0
OR1K1:392392	8	0	8	0	0
RORC:6097	233	1	104	3	1
ELP4:26610	24	2	16	0	2
RFC3:5983	8	0	8	0	0
HEATR5A:25938	59	0	59	0	0
TRAF4:9618	10	0	9	0	0
WDFY4:57705	104	0	96	0	0
TADA2A:6871	8	0	6	0	0
FOXJ1:2302	22	0	14	4	0
ST8SIA1:6489	5	0	5	0	0
ICE1:23379	63	0	58	0	0
MED19:219541	6	0	4	0	0
IL1RAPL1:11141	163	1	49	16	2
FSD1L:83856	12	0	12	0	0
PRADC1:84279	7	0	7	0	0
ZNF512:84450	5	0	5	0	0
C3orf52:79669	7	0	4	3	0
ZDHHC13:54503|LOC110121487:110121487	1	0	1	0	0
NCR3LG1:374383	10	0	10	0	0
KIF1A:547	2435	78	882	44	84
CCDC25:55246	6	0	6	0	0
AP3M2:10947	4	0	4	0	0
IPO7:10527	16	0	16	0	0
SHANK2:22941	232	1	104	25	1
CCT2:10576	290	0	148	0	0
COMMD6:170622	2	0	2	0	0
TUBA1C:84790	8	0	8	0	0
TVP23B:51030	6	0	5	0	0
IL4R:3566	34	0	27	0	0
PRKD3:23683	12	0	12	0	0
RPL15:6138|NKIRAS1:28512	96	1	36	3	2
STXBP2:6813	754	8	297	27	8
CT55:54967	3	0	3	0	0
C1QTNF1:114897	16	0	14	0	0
LENG9:94059	18	0	18	0	0
BIRC6:57448	112	0	86	0	0
CPXCR1:53336	9	0	9	0	0
NARS1:4677	43	7	24	5	7
KIF18A:81930	19	0	18	0	0
PAX6:5080|LOC106007485:106007485	3	0	0	0	0
FBXW7:55294|FBXW7-AS1:102191832	2	0	0	1	0
GOLGA6L1:283767	8	0	8	0	0
ARHGEF3:50650	10	0	10	0	0
IL1RL2:8808	18	0	13	0	0
GPS1:2873	9	0	6	0	0
CHAF1A:10036	31	0	29	0	0
ANKRD28:23243	4	0	4	0	0
CD320:51293	138	0	55	0	0
UBE3A:7337|SNHG14:104472715	717	43	223	160	56
TCF19:6941	13	0	13	0	0
JMJD1C-AS1:84989|JMJD1C:221037	54	0	27	0	0
RRP1B:23076	28	0	25	0	0
NAALADL2:254827	17	0	15	0	0
KRT76:51350	20	0	20	0	0
GDF3:9573	38	3	20	0	3
RIC8B:55188	2	0	2	0	0
RP9:6100	88	0	37	0	0
LCE1B:353132	2	0	2	0	0
MEGF11:84465	39	0	37	0	0
P2RY10:27334	6	0	5	0	0
CSF3:1440	9	0	5	0	0
AGFG2:3268	9	0	9	0	0
WSCD2:9671	20	0	19	0	0
RGL3:57139	33	0	32	0	0
KRT1:3848	162	23	70	13	25
PRKAG1:5571|DDN-AS1:105369758	8	0	8	0	0
ZNF599:148103	20	0	20	0	0
DUSP23:54935	6	0	6	0	0
MAGEF1:64110	8	0	6	0	0
ARPC1A:10552	10	0	10	0	0
DHRS4L2:317749	13	0	12	0	0
ZNF8:7554|ZNF8-ERVK3-1:108903150	20	0	20	0	0
SYN1:6853|TIMP1:7076	4	0	3	0	0
TSG101:7251	7	0	6	0	0
CTC1:80169|TRT-AGT1-2:100189222	7	0	0	0	0
DLEU7:220107|DLEU7-AS1:100874074	10	0	10	0	0
CHST11:50515	9	0	8	0	0
SMCR8:140775	30	0	30	0	0
CSF1R:1436|LOC111188152:111188152	4	0	0	0	0
LINC02208:101927280	1	0	0	0	0
OR5M10:390167	13	0	13	0	0
RAB4B:53916|MIA-RAB4B:100529262|RAB4B-EGLN2:100529264	5	0	5	0	0
EIF4A2:1974	14	7	2	3	7
MOV10L1:54456	44	1	39	1	2
ADGRB3:577	29	2	26	0	2
GPR176:11245	16	0	16	0	0
IL13RA1:3597	6	0	4	0	0
NOX3:50508	14	0	13	0	0
MTRNR2L8:100463486	3	0	0	0	0
RAB40B:10966	10	0	10	0	0
MYO1E:4643|LDHAL6B:92483	16	0	14	0	0
SEMA4G:57715	7	0	6	0	0
ZNF217:7764|LOC101927770:101927770	2	0	1	0	0
TMEM266:123591	10	0	10	0	0
UBTFL1:642623	6	0	6	0	0
COL17A1:1308	454	6	130	57	11
KARS1:3735|TERF2IP:54386	1	0	0	0	0
COX7A1:1346	5	0	4	0	0
GLB1L3:112937	15	0	15	0	0
HAND2:9464|HAND2-AS1:79804	25	0	8	1	1
NRBP1:29959	4	0	4	0	0
AMER3:205147	33	0	32	1	0
LATS2:26524	42	0	26	1	0
KCNC1:3746	356	5	166	3	5
PSMG4:389362	5	0	5	0	0
TMCO3:55002	31	0	26	0	0
H4C3:8364	7	3	0	0	3
OR4F4:26682	9	0	9	0	0
LORICRIN:4014	41	1	13	7	1
FXR1:8087	20	1	11	1	1
NDUFA7:4701|RPS28:6234	2	0	0	0	0
ADRA2B:151	30	0	18	0	0
ANXA11:311	235	2	99	0	2
TPP1:1200	987	28	375	105	37
TIAL1:7073	4	0	4	0	0
BCAP29:55973|DUS4L-BCAP29:115253422	1	0	1	0	0
IL27:246778	6	0	5	0	0
PMS2:5395	4332	10	2204	517	73
CT45A3:441519	2	0	1	0	0
SBSPON:157869	10	0	9	0	0
PCSK2:5126	6	0	4	0	0
NDUFA9:4704	167	1	68	2	2
EXOC8:149371	38	0	23	0	0
LARS1:51520	320	6	63	6	6
EBF2:64641	7	0	5	0	0
SUSD5:26032	20	0	20	0	0
TAF6L:10629|TMEM223:79064	15	0	15	0	0
APOC1:341	2	0	2	0	0
HSD17B8:7923	5	0	5	0	0
URB1:9875|MRAP:56246	18	0	10	0	0
KCNT1:57582	1882	49	653	2	53
MAPK7:5598	29	3	25	0	3
SF3A1:10291|CCDC157:550631	1	0	1	0	0
SPEM1:374768	17	0	17	0	0
NSMF:26012	111	0	33	1	0
CLP1:10978	76	0	36	1	0
HM13:81502	6	0	6	0	0
RASA4:10156	6	0	5	0	0
PTPRU:10076	32	2	29	0	2
OR8B2:26595	11	0	11	0	0
HNRNPA1:3178|LOC117038776:117038776	6	0	0	0	0
ASIC5:51802	13	1	11	0	1
SUPT6H:6830	21	0	20	0	0
DGAT2:84649	13	0	11	0	0
HPS3:84343	685	1	162	110	8
SORCS2:57537|PSAPL1:768239	22	0	22	0	0
SHOC2:8036	410	4	174	0	4
CST4:1472	11	0	9	0	0
PATZ1:23598	10	0	10	0	0
SLC7A6OS:84138	12	0	12	0	0
ANKRD26:22852	604	0	242	4	10
EHMT1:79813|LOC651337:651337	4	0	0	0	1
FSIP2:401024|FSIP2-AS2:101927196	8	0	1	0	0
SMAD1:4086|SMAD1-AS1:104326058	11	0	3	0	0
RGL1:23179	7	0	6	0	0
SUPT3H:8464	18	0	17	0	0
RAB11A:8766	55	0	13	0	0
BASP1:10409	5	0	4	0	0
PRKAR1A:5573|ARSG:22901|WIPI1:55062	13	0	11	0	0
WFDC5:149708	3	0	3	0	0
AWAT2:158835	1	0	1	0	0
